"","gameid","roundNum","clickedObjCondition","clickedObjName","speakerMessages","attempt","gloss","replacedGloss","remove"
"939","3157-3",21,"color_sufficient","lighter_big_black","black","attempt1","black","color",0
"940","3157-3",22,"size_sufficient","glove_big_green","big green","attempt1","big green","size color",0
"941","3157-3",24,"size_sufficient","dress_small_blue","small blue","attempt1","small blue","size color",0
"942","3157-3",25,"color_sufficient","socks_big_green","green","attempt1","green","color",0
"943","3157-3",26,"size_sufficient","clock_small_yellow","smallo yellwo","attempt1","smallo yellwo","sizeo color",0
"944","3157-3",27,"color_sufficient","tie_small_red","red","attempt1","red","color",0
"945","3157-3",28,"color_sufficient","pants_big_pink","pinik","attempt1","pinik","pinik",0
"946","3157-3",30,"size_sufficient","glasses_small_blue","small blue","attempt1","small blue","size color",0
"947","3157-3",31,"color_sufficient","tshirt_small_orange","orange","attempt1","orange","color",0
"948","3157-3",32,"size_sufficient","key_small_silver","small key","attempt1","small key","size noun",0
"949","3157-3",33,"size_sufficient","apple_small_red","small red","attempt1","small red","size color",0
"950","3157-3",36,"color_sufficient","pepper_small_red","red","attempt1","red","color",0
"951","3157-3",40,"color_sufficient","toothbrush_small_green","green","attempt1","green","color",0
"952","3157-3",41,"size_sufficient","chair_big_yellow","big yellow","attempt1","big yellow","size color",0
"953","3157-3",42,"color_sufficient","shoe_big_pink","pink","attempt1","pink","color",0
"954","3157-3",43,"color_sufficient","skirt_small_green","green","attempt1","green","color",0
"955","3157-3",44,"size_sufficient","baloon_small_yellow","not a balloon","attempt1","not a balloon","not a noun",0
"956","3157-3",46,"color_sufficient","scissors_small_green","green","attempt1","green","color",0
"957","3157-3",48,"color_sufficient","lock_small_silver","silver","attempt1","silver","color",0
"958","3157-3",50,"size_sufficient","cat_small_white","small white","attempt1","small white","size color",0
"959","3157-3",57,"color_sufficient","umbrella_big_blue","blue","attempt1","blue","color",0
"960","3157-3",58,"color_sufficient","lipstick_small_red","red","attempt1","red","color",0
"961","3157-3",59,"size_sufficient","flower_small_yellow","small yellow","attempt1","small yellow","size color",0
"962","3157-3",60,"size_sufficient","knife_big_red","large red","attempt1","large red","size color",0
"963","9706-e",8,"color_sufficient","lighter_small_white","white","attempt1","white","color",0
"964","9706-e",9,"size_sufficient","chair_big_yellow","large one","attempt1","large one","size noun",0
"965","9706-e",11,"color_sufficient","umbrella_big_green","green","attempt1","green","color",0
"966","9706-e",13,"color_sufficient","scissors_small_green","green","attempt1","green","color",0
"967","9706-e",14,"color_sufficient","show_small_yellow","yello","attempt1","yello","color",0
"968","9706-e",16,"color_sufficient","lipstick_big_red","red","attempt1","red","color",0
"969","9706-e",18,"color_sufficient","pot_big_blue","blue","attempt1","blue","color",0
"970","9706-e",20,"color_sufficient","pepper_small_green","green","attempt1","green","color",0
"971","9706-e",23,"color_sufficient","pants_big_green","green","attempt1","green","color",0
"972","9706-e",25,"size_sufficient","ball_big_yellow","big","attempt1","big","size",0
"973","9706-e",28,"size_sufficient","clock_big_purple","big","attempt1","big","size",0
"974","9706-e",30,"size_sufficient","button_small_blue","small","attempt1","small","size",0
"975","9706-e",32,"size_sufficient","cat_big_white","big","attempt1","big","size",0
"976","9706-e",35,"size_sufficient","knife_big_red","big","attempt1","big","size",0
"977","9706-e",36,"color_sufficient","tshirt_big_orange","orange","attempt1","orange","color",0
"978","9706-e",39,"size_sufficient","flower_big_pink","big","attempt1","big","size",0
"979","9706-e",41,"size_sufficient","key_small_gold","small","attempt1","small","size",0
"980","9706-e",42,"size_sufficient","car_big_blue","big","attempt1","big","size",0
"981","9706-e",44,"size_sufficient","glove_small_green","small","attempt1","small","size",0
"982","9706-e",45,"color_sufficient","toothbrush_small_green","small","attempt1","small","size",0
"983","9706-e",46,"color_sufficient","lock_small_silver","silver","attempt1","silver","color",0
"984","9706-e",50,"size_sufficient","glasses_big_blue","big","attempt1","big","size",0
"985","9706-e",52,"size_sufficient","apple_big_green","big","attempt1","big","size",0
"986","9706-e",53,"color_sufficient","skirt_small_green","green","attempt1","green","color",0
"987","9706-e",55,"color_sufficient","tie_big_red","red","attempt1","red","color",0
"988","9706-e",57,"size_sufficient","brush_small_blue","small","attempt1","small","size",0
"989","9706-e",58,"color_sufficient","socks_small_green","green","attempt1","green","color",0
"991","0363-a",6,"color_sufficient","scissors_small_blue","blue","attempt1","blue","color",0
"992","0363-a",7,"color_sufficient","pepper_big_green","green","attempt1","green","color",0
"993","0363-a",8,"size_sufficient","glasses_small_red","small red","attempt1","small red","size color",0
"994","0363-a",9,"color_sufficient","tie_big_blue","blue","attempt1","blue","color",0
"995","0363-a",10,"color_sufficient","shoe_big_pink","pink","attempt1","pink","color",0
"996","0363-a",12,"size_sufficient","chair_small_yellow","small","attempt1","small","size",0
"997","0363-a",13,"size_sufficient","flower_big_yellow","big","attempt1","big","size",0
"998","0363-a",15,"color_sufficient","pants_big_green","green","attempt1","green","color",0
"999","0363-a",17,"size_sufficient","bag_big_blue","big","attempt1","big","size",0
"1000","0363-a",19,"color_sufficient","lock_small_gold","yellow","attempt1","yellow","color",0
"1001","0363-a",20,"size_sufficient","clock_small_purple","smallest","attempt1","smallest","size",0
"1002","0363-a",21,"size_sufficient","brush_big_blue","biggest","attempt1","biggest","size",0
"1003","0363-a",22,"size_sufficient","apple_small_green","smallest","attempt1","smallest","size",0
"1004","0363-a",23,"color_sufficient","lighter_small_white","white","attempt1","white","color",0
"1005","0363-a",27,"color_sufficient","pot_big_green","green","attempt1","green","color",0
"1006","0363-a",28,"size_sufficient","ball_big_yellow","big","attempt1","big","size",0
"1007","0363-a",29,"color_sufficient","umbrella_big_green","green","attempt1","green","color",0
"1008","0363-a",33,"size_sufficient","glove_big_green","biggest","attempt1","biggest","size",0
"1009","0363-a",35,"size_sufficient","knife_big_blue","biggesst","attempt1","biggesst","size",0
"1010","0363-a",36,"color_sufficient","skirt_small_green","green","attempt1","green","color",0
"1011","0363-a",42,"color_sufficient","tshirt_small_orange","red","attempt1","red","color",0
"1012","0363-a",45,"color_sufficient","lipstick_small_pink","pink","attempt1","pink","color",0
"1013","0363-a",46,"size_sufficient","key_small_gold","small","attempt1","small","size",0
"1014","0363-a",47,"color_sufficient","toothbrush_big_green","green","attempt1","green","color",0
"1015","0363-a",52,"color_sufficient","socks_small_blue","blue","attempt1","blue","color",0
"1016","0363-a",53,"size_sufficient","button_big_green","big","attempt1","big","size",0
"1017","0363-a",57,"size_sufficient","car_big_blue","big","attempt1","big","size",0
"1018","0363-a",59,"size_sufficient","cat_small_black","small","attempt1","small","size",0
"1019","0363-a",60,"size_sufficient","dress_big_blue","big","attempt1","big","size",0
"1020","4382-d",6,"size_sufficient","brush_big_blue","the largest object","attempt1","the largest object"," size noun",0
"1021","4382-d",7,"color_sufficient","lock_big_silver","the silver object","attempt1","the silver object"," color noun",0
"1022","4382-d",9,"color_sufficient","pepper_big_red","the only red object","attempt1","the only red object"," only color noun",0
"1023","4382-d",10,"size_sufficient","button_big_green","the largest","attempt1","the largest"," size",0
"1024","4382-d",11,"color_sufficient","scissors_big_blue","blue","attempt1","blue","color",0
"1025","4382-d",13,"color_sufficient","skirt_small_green","green","attempt1","green","color",0
"1026","4382-d",19,"size_sufficient","car_big_blue","largest","attempt1","largest","size",0
"1027","4382-d",20,"size_sufficient","cat_small_black","smallest","attempt1","smallest","size",0
"1028","4382-d",21,"color_sufficient","pot_big_blue","blue","attempt1","blue","color",0
"1029","4382-d",22,"size_sufficient","clock_big_yellow","largest","attempt1","largest","size",0
"1030","4382-d",23,"size_sufficient","dress_small_blue","smallest","attempt1","smallest","size",0
"1031","4382-d",24,"size_sufficient","bag_big_red","biggest","attempt1","biggest","size",0
"1032","4382-d",25,"color_sufficient","lipstick_big_red","red not pink","attempt1","red not pink","color not color",0
"1033","4382-d",27,"color_sufficient","tie_small_blue","blue","attempt1","blue","color",0
"1034","4382-d",28,"size_sufficient","key_big_gold","biggest","attempt1","biggest","size",0
"1035","4382-d",29,"color_sufficient","umbrella_small_blue","blue","attempt1","blue","color",0
"1036","4382-d",31,"color_sufficient","tshirt_big_yellow","yellow","attempt1","yellow","color",0
"1037","4382-d",32,"color_sufficient","pants_big_green","green","attempt1","green","color",0
"1038","4382-d",33,"size_sufficient","balloon_big_yellow","yellow","attempt1","yellow","color",0
"1039","4382-d",36,"size_sufficient","glove_big_green","largest","attempt1","largest","size",0
"1040","4382-d",39,"color_sufficient","toothbrush_big_purple","purple","attempt1","purple","color",0
"1041","4382-d",41,"size_sufficient","ball_big_purple","biggest","attempt1","biggest","size",0
"1042","4382-d",46,"size_sufficient","knife_big_red","biggest","attempt1","biggest","size",0
"1043","4382-d",49,"size_sufficient","glasses_big_blue","biggest","attempt1","biggest","size",0
"1044","4382-d",50,"size_sufficient","flower_small_pink","smallest","attempt1","smallest","size",0
"1045","4382-d",53,"color_sufficient","socks_big_blue","blue","attempt1","blue","color",0
"1046","4382-d",54,"size_sufficient","apple_small_red","smallest","attempt1","smallest","size",0
"1047","4382-d",56,"color_sufficient","show_small_yellow","yellow","attempt1","yellow","color",0
"1048","4382-d",57,"size_sufficient","chair_big_blue","biggest","attempt1","biggest","size",0
"1049","4382-d",60,"color_sufficient","lighter_big_white","white","attempt1","white","color",0
"1050","6611-1",6,"size_sufficient","clock_big_purple","purple.~~~~~~ umm___big!!","attempt2","big!!","size",0
"1051","7175-2",24,"color_sufficient","lighter_small_black","small black lighter___the black lighter","attempt2","the black lighter"," color noun",0
"1052","7175-2",27,"color_sufficient","skirt_small_blue","blue dress___skirt","attempt2","skirt","noun",0
"1053","1884-8",6,"size_sufficient","flower_big_yellow","the zoomed in item___the biggest one","attempt2","the biggest one"," size noun",0
"1054","1884-8",15,"color_sufficient","pepper_big_green","Not the same as the others___yes","attempt2","yes","yes",0
"1055","3187-1",8,"size_sufficient","clock_big_purple",";) ___extra large","attempt2","extra large","extra size",0
"1056","6326-d",26,"size_sufficient","balloon_big_pink","sorry they are loading one sec___ok glad it isn't just me. yeah i see one pink one___still nothing else here, i would just pick it at this point","attempt2","ok glad it isn't just me. yeah i see one pink one","ok glad n't just me. yeah i see noun color noun",0
"1057","6326-d",30,"color_sufficient","tie_big_blue","impossible to tell if it is not loaded or intentional so we can't do anything else___blue","attempt2","blue","color",0
"1058","6326-d",32,"size_sufficient","clock_small_yellow","ah ok i hadn't read that___smallest","attempt2","smallest","size",0
"1059","6326-d",58,"size_sufficient","cat_big_white","ugh the one highlighted is not loaded___there it is, the big one","attempt2","there it is, the big one","re , size noun",0
"1060","7368-d",25,"color_sufficient","scissors_big_blue","greeb___green","attempt2","green","color",0
"1061","2334-6",15,"size_sufficient","ball_big_yellow","big___yellow","attempt2","yellow","color",0
"1062","9368-4",6,"size_sufficient","glasses_small_red","red eye___small one","attempt2","small one","size noun",0
"1063","9549-9",49,"color_sufficient","tshirt_small_yellow","thanks you too!___yellow","attempt2","yellow","color",0
"1064","9994-6",6,"size_sufficient","bag_small_red","small bag___red color small bag","attempt2","red color small bag","color color size noun",0
"1065","9994-6",30,"size_sufficient","key_big_silver","biggest silver___color","attempt2","color","color",0
"1066","2220-4",38,"color_sufficient","toothbrush_small_green","GREN___GREN___GREEN","attempt2","GREN","color",0
"1067","2220-4",52,"size_sufficient","clock_small_yellow","SMALL YEELOW___YELLOW","attempt2","YELLOW","color",0
"1068","2113-1",17,"size_sufficient","glove_big_orange","big orange___largest","attempt2","largest","size",0
"1069","2113-1",28,"size_sufficient","ball_big_yellow","large ___yellow","attempt2","yellow","color",0
"1070","3281-6",11,"size_sufficient","brush_big_red","black___largest","attempt2","largest","size",0
"1071","3281-6",25,"size_sufficient","chair_small_yellow","yellow___small","attempt2","small","size",0
"1072","3281-6",60,"size_sufficient","glove_small_orange","long___small red","attempt2","small red","size color",0
"1073","2220-4",38,"color_sufficient","toothbrush_small_green","GREN___GREN___GREEN","attempt3","GREEN","color",0
